"fdc_id","fdc_id_of_sample_food"
"323128","323122"
"323134","323129"
"323135","323129"
"323136","323129"
"323142","323137"
"323143","323137"
"323144","323137"
"323145","323137"
"323151","323146"
"323152","323146"
"323153","323146"
"323154","323146"
"323155","323146"
"323156","323146"
"323157","323146"
"323158","323146"
"323159","323146"
"323160","323146"
"323166","323161"
"323167","323161"
"323168","323161"
"323169","323161"
"323170","323161"
"323171","323161"
"323172","323161"
"323173","323161"
"323174","323161"
"323175","323161"
"323176","323161"
"323177","323161"
"323186","323178"
"323187","323178"
"323188","323178"
"323194","323189"
"323195","323189"
"323196","323189"
"323197","323189"
"323198","323189"
"323199","323189"
"323200","323189"
"323201","323189"
"323202","323189"
"323203","323189"
"323204","323189"
"323210","323205"
"323211","323205"
"323219","323212"
"323220","323212"
"323221","323212"
"323222","323212"
"323223","323212"
"323224","323212"
"323225","323212"
"323226","323212"
"323227","323212"
"323228","323212"
"323229","323212"
"323237","323230"
"323238","323230"
"323239","323230"
"323240","323230"
"323241","323230"
"323242","323230"
"323243","323230"
"323244","323230"
"323245","323230"
"323246","323230"
"323247","323230"
"323248","323230"
"323249","323230"
"323255","323250"
"323256","323250"
"323257","323250"
"323258","323250"
"323259","323250"
"323260","323250"
"323261","323250"
"323262","323250"
"323263","323250"
"323264","323250"
"323270","323265"
"323271","323265"
"323272","323265"
"323273","323265"
"323274","323265"
"323275","323265"
"323276","323265"
"323277","323265"
"323278","323265"
"323279","323265"
"323283","323280"
"323284","323280"
"323285","323280"
"323286","323280"
"323287","323280"
"323288","323280"
"323289","323280"
"323290","323280"
"323291","323280"
"323292","323280"
"323293","323280"
"323299","323295"
"323300","323295"
"323301","323295"
"323302","323295"
"323303","323295"
"323307","323304"
"323308","323304"
"323309","323304"
"323310","323304"
"323315","323311"
"323316","323311"
"323317","323311"
"323318","323311"
"323319","323311"
"323320","323311"
"323321","323311"
"323322","323311"
"323323","323311"
"323324","323311"
"323325","323311"
"323330","323326"
"323331","323326"
"323332","323326"
"323333","323326"
"323334","323326"
"323335","323326"
"323336","323326"
"323337","323326"
"323338","323326"
"323339","323326"
"323340","323326"
"323341","323326"
"323346","323342"
"323347","323342"
"323348","323342"
"323349","323342"
"323350","323342"
"323351","323342"
"323352","323342"
"323353","323342"
"323354","323342"
"323355","323342"
"323356","323342"
"323357","323342"
"323358","323342"
"323359","323342"
"323360","323342"
"323366","323361"
"323367","323361"
"323368","323361"
"323369","323361"
"323374","323370"
"323375","323370"
"323376","323370"
"323377","323370"
"323383","323378"
"323384","323378"
"323385","323378"
"323386","323378"
"323387","323378"
"323388","323378"
"323389","323378"
"323390","323378"
"323391","323378"
"323392","323378"
"323398","323393"
"323399","323393"
"323400","323393"
"323401","323393"
"323402","323393"
"323403","323393"
"323404","323393"
"323405","323393"
"323406","323393"
"323407","323393"
"323412","323408"
"323413","323408"
"323414","323408"
"323415","323408"
"323416","323408"
"323417","323408"
"323418","323408"
"323419","323408"
"323420","323408"
"323421","323408"
"323422","323408"
"323423","323408"
"323424","323408"
"323429","323425"
"323430","323425"
"323431","323425"
"323432","323425"
"323433","323425"
"323434","323425"
"323435","323425"
"323436","323425"
"323437","323425"
"323438","323425"
"323439","323425"
"323440","323425"
"323441","323425"
"323442","323425"
"323443","323425"
"323448","323445"
"323449","323445"
"323450","323445"
"323454","323451"
"323455","323451"
"323456","323451"
"323457","323451"
"323461","323458"
"323462","323458"
"323463","323458"
"323464","323458"
"323465","323458"
"323466","323458"
"323467","323458"
"323468","323458"
"323469","323458"
"323470","323458"
"323471","323458"
"323472","323458"
"323476","323473"
"323477","323473"
"323478","323473"
"323479","323473"
"323480","323473"
"323481","323473"
"323482","323473"
"323483","323473"
"323484","323473"
"323485","323473"
"323486","323473"
"323487","323473"
"323488","323473"
"323489","323473"
"323493","323490"
"323494","323490"
"323495","323490"
"323496","323490"
"323497","323490"
"323498","323490"
"323499","323490"
"323500","323490"
"323501","323490"
"323502","323490"
"323503","323490"
"323504","323490"
"323508","323506"
"323509","323506"
"323510","323506"
"323511","323506"
"323512","323506"
"323515","323513"
"323516","323513"
"323517","323513"
"323518","323513"
"323519","323513"
"323522","323520"
"323523","323520"
"323524","323520"
"323525","323520"
"323526","323520"
"323529","323527"
"323530","323527"
"323531","323527"
"323532","323527"
"323533","323527"
"323536","323534"
"323537","323534"
"323538","323534"
"323539","323534"
"323540","323534"
"323543","323541"
"323544","323541"
"323545","323541"
"323546","323541"
"323547","323541"
"323550","323548"
"323551","323548"
"323552","323548"
"323553","323548"
"323554","323548"
"323557","323555"
"323558","323555"
"323559","323555"
"323560","323555"
"323561","323555"
"323564","323562"
"323565","323562"
"323566","323562"
"323567","323562"
"323568","323562"
"323571","323569"
"323572","323569"
"323573","323569"
"323574","323569"
"323575","323569"
"323578","323576"
"323579","323576"
"323580","323576"
"323581","323576"
"323582","323576"
"323585","323583"
"323586","323583"
"323587","323583"
"323588","323583"
"323589","323583"
"323592","323590"
"323593","323590"
"323594","323590"
"323595","323590"
"323596","323590"
"323599","323597"
"323600","323597"
"323601","323597"
"323602","323597"
"323603","323597"
"323607","323605"
"323608","323605"
"323609","323605"
"323612","323610"
"323613","323610"
"323614","323610"
"323615","323610"
"323618","323616"
"323619","323616"
"323620","323616"
"323621","323616"
"323624","323622"
"323625","323622"
"323626","323622"
"323629","323627"
"323630","323627"
"323631","323627"
"323632","323627"
"323633","323627"
"323636","323634"
"323637","323634"
"323638","323634"
"323639","323634"
"323640","323634"
"323643","323641"
"323644","323641"
"323645","323641"
"323648","323646"
"323649","323646"
"323650","323646"
"323653","323651"
"323654","323651"
"323655","323651"
"323656","323651"
"323659","323657"
"323660","323657"
"323661","323657"
"323662","323657"
"323665","323663"
"323666","323663"
"323667","323663"
"323668","323663"
"323671","323669"
"323672","323669"
"323673","323669"
"323676","323674"
"323677","323674"
"323678","323674"
"323681","323679"
"323682","323679"
"323683","323679"
"323684","323679"
"323687","323685"
"323688","323685"
"323689","323685"
"323690","323685"
"323691","323685"
"323694","323692"
"323695","323692"
"323696","323692"
"323700","323698"
"323701","323698"
"323702","323698"
"323703","323698"
"323704","323698"
"323707","323705"
"323708","323705"
"323709","323705"
"323710","323705"
"323713","323711"
"323714","323711"
"323715","323711"
"323716","323711"
"323717","323711"
"323720","323718"
"323721","323718"
"323722","323718"
"323723","323718"
"323726","323724"
"323727","323724"
"323728","323724"
"323729","323724"
"323732","323730"
"323733","323730"
"323734","323730"
"323735","323730"
"323738","323736"
"323739","323736"
"323740","323736"
"323741","323736"
"323744","323742"
"323745","323742"
"323746","323742"
"323747","323742"
"323750","323748"
"323751","323748"
"323752","323748"
"323753","323748"
"323756","323754"
"323757","323754"
"323758","323754"
"323759","323754"
"323762","323760"
"323763","323760"
"323764","323760"
"323765","323760"
"323766","323760"
"323769","323767"
"323770","323767"
"323771","323767"
"323772","323767"
"323773","323767"
"323776","323774"
"323777","323774"
"323778","323774"
"323779","323774"
"323782","323780"
"323783","323780"
"323784","323780"
"323785","323780"
"323786","323780"
"323789","323787"
"323790","323787"
"323791","323787"
"323792","323787"
"323799","323794"
"323800","323794"
"323801","323794"
"323807","323802"
"323808","323802"
"323809","323802"
"323815","323810"
"323816","323810"
"323817","323810"
"323823","323818"
"323824","323818"
"323825","323818"
"323830","323826"
"323831","323826"
"323832","323826"
"323838","323833"
"323839","323833"
"323840","323833"
"323844","323841"
"323845","323841"
"323846","323841"
"323852","323847"
"323853","323847"
"323854","323847"
"323860","323855"
"323861","323855"
"323862","323855"
"323868","323863"
"323869","323863"
"323870","323863"
"323876","323871"
"323877","323871"
"323878","323871"
"323884","323879"
"323885","323879"
"323886","323879"
"323892","323887"
"323893","323887"
"323894","323887"
"323895","323887"
"323901","323896"
"323902","323896"
"323903","323896"
"323904","323896"
"323910","323905"
"323911","323905"
"323912","323905"
"323913","323905"
"323919","323914"
"323920","323914"
"323921","323914"
"323922","323914"
"323923","323914"
"323924","323914"
"323925","323914"
"323926","323914"
"323927","323914"
"323928","323914"
"323929","323914"
"323930","323914"
"323936","323931"
"323937","323931"
"323938","323931"
"323939","323931"
"323940","323931"
"323941","323931"
"323942","323931"
"323943","323931"
"323944","323931"
"323945","323931"
"323946","323931"
"323952","323947"
"323953","323947"
"323954","323947"
"323955","323947"
"323956","323947"
"323957","323947"
"323958","323947"
"323959","323947"
"323960","323947"
"323961","323947"
"323962","323947"
"323968","323963"
"323969","323963"
"323970","323963"
"323971","323963"
"323976","323972"
"323977","323972"
"323978","323972"
"323979","323972"
"323980","323972"
"323981","323972"
"323982","323972"
"323983","323972"
"323984","323972"
"323985","323972"
"323986","323972"
"323987","323972"
"323993","323988"
"323994","323988"
"323995","323988"
"323996","323988"
"323997","323988"
"323998","323988"
"323999","323988"
"324000","323988"
"324001","323988"
"324002","323988"
"324008","324003"
"324009","324003"
"324010","324003"
"324011","324003"
"324017","324012"
"324018","324012"
"324019","324012"
"324020","324012"
"324026","324021"
"324027","324021"
"324028","324021"
"324029","324021"
"324030","324021"
"324031","324021"
"324032","324021"
"324033","324021"
"324034","324021"
"324035","324021"
"324036","324021"
"324037","324021"
"324050","324039"
"324051","324039"
"324052","324039"
"324060","324053"
"324061","324053"
"324062","324053"
"324063","324053"
"324064","324053"
"324065","324053"
"324066","324053"
"324067","324053"
"324068","324053"
"324069","324053"
"324070","324053"
"324078","324071"
"324079","324071"
"324080","324071"
"324081","324071"
"324082","324071"
"324083","324071"
"324084","324071"
"324085","324071"
"324086","324071"
"324087","324071"
"324088","324071"
"324089","324071"
"324090","324071"
"324102","324091"
"324103","324091"
"324104","324091"
"324105","324091"
"324106","324091"
"324107","324091"
"324108","324091"
"324109","324091"
"324110","324091"
"324111","324091"
"324112","324091"
"324124","324113"
"324125","324113"
"324126","324113"
"324127","324113"
"324128","324113"
"324129","324113"
"324130","324113"
"324131","324113"
"324132","324113"
"324133","324113"
"324134","324113"
"324144","324135"
"324145","324135"
"324146","324135"
"324147","324135"
"324148","324135"
"324149","324135"
"324150","324135"
"324151","324135"
"324152","324135"
"324153","324135"
"324154","324135"
"324155","324135"
"324156","324135"
"324163","324158"
"324164","324158"
"324168","324165"
"324169","324165"
"324175","324170"
"324176","324170"
"324182","324177"
"324183","324177"
"324184","324177"
"324185","324177"
"324186","324177"
"324187","324177"
"324188","324177"
"324189","324177"
"324190","324177"
"324191","324177"
"324192","324177"
"324193","324177"
"324194","324177"
"324200","324195"
"324201","324195"
"324202","324195"
"324203","324195"
"324204","324195"
"324205","324195"
"324206","324195"
"324207","324195"
"324208","324195"
"324209","324195"
"324210","324195"
"324211","324195"
"324212","324195"
"324213","324195"
"324219","324214"
"324220","324214"
"324221","324214"
"324222","324214"
"324223","324214"
"324224","324214"
"324225","324214"
"324226","324214"
"324227","324214"
"324228","324214"
"324229","324214"
"324230","324214"
"324231","324214"
"324232","324214"
"324238","324233"
"324239","324233"
"324240","324233"
"324241","324233"
"324242","324233"
"324243","324233"
"324244","324233"
"324245","324233"
"324246","324233"
"324247","324233"
"324248","324233"
"324249","324233"
"324250","324233"
"324251","324233"
"324257","324252"
"324258","324252"
"324264","324259"
"324265","324259"
"324266","324259"
"324267","324259"
"324268","324259"
"324269","324259"
"324270","324259"
"324271","324259"
"324272","324259"
"324273","324259"
"324274","324259"
"324275","324259"
"324276","324259"
"324277","324259"
"324283","324278"
"324284","324278"
"324285","324278"
"324286","324278"
"324287","324278"
"324288","324278"
"324289","324278"
"324290","324278"
"324291","324278"
"324292","324278"
"324293","324278"
"324294","324278"
"324295","324278"
"324296","324278"
"324302","324297"
"324303","324297"
"324304","324297"
"324305","324297"
"324306","324297"
"324307","324297"
"324308","324297"
"324309","324297"
"324310","324297"
"324311","324297"
"324312","324297"
"324313","324297"
"324314","324297"
"324315","324297"
"324316","324297"
"324323","324318"
"324324","324318"
"324330","324325"
"324331","324325"
"324337","324332"
"324338","324332"
"324344","324339"
"324345","324339"
"324346","324339"
"324347","324339"
"324348","324339"
"324349","324339"
"324350","324339"
"324351","324339"
"324357","324352"
